coded_to,user_common
AHM0410,KVS0425
JAV0361,WDD0366
AAF0791,AMH0794
PMJ0564,JFC0557
JNJ0556,JFC0557
KNW0644,BAM0636
HCL0651,BAM0636
GRM0868,ZJE0857
MAH0864,ZJE0857
DBG0261,HCL0113
HJB0742,SAC0687
FGW0853,NSS0876
KKW0879,NSS0876
KBS0874,NSS0876
ATE0869,JCW0858
DGN0480,XHW0498
IMB0481,XHW0498
CBG0490,XHW0498
JXH0493,XHW0498
SBN0495,KAT0489
MMB0488,RHP0484
GZC0735,JPW0741
SJC0333,HWM0342
RGG0064,BSB0990
WBC0192,EWH0191
DDA0476,BJH0354
ACC0042,CCA0046
FAW0032,CCA0046
UIR0043,CCA0046
BAL0044,CCA0046
MKS0204,WBC0192
VCC0396,ADF0397
HSB0196,CSP0197
AAE0190,CSP0197
BXJ0010,FUM0015
HCW0419,HKB0418
BHC0665,SBK0161
CAB0388,RJM0381
EMS0317,LHL0309
SDO0170,LHL0309
CWB0065,JBM0350
JOL0024,WKF0012
JJH0292,NCK0295
GHH0288,NCK0295
KKW0879,CCR0863
RLG0856,CCR0863
JGM0934,LBH0942
XAA0104,MOH0273
NWT0098,MOH0273
RTO0313,KCS0173
EIM0156,NGF0157
AOB0019,TEM0977
MGS0974,TEM0977
MDM0976,TEM0977
DCH0843,ILC0838
ARB0834,ILC0838
MCJ0324,LHL0309
DJB0159,RKF0164
ENL0100,ONL0276
CIM0271,ONL0276
RUM0880,FGW0853
XAA0104,EHR0096
RAG0275,EHR0096
FTM0406,BBS0422
DTP0379,RFP0380
ASL0378,RFP0380
BER0314,PEV0323
MLD0755,EZH0736
VCY0751,EZH0736
RGH0728,EZH0736
KBL0260,VAA0087
HCS0003,FUM0015
ASG0048,DLM0051
CNE0352,DLM0051
MIL0255,RSC0089
AWM0764,KWC0004
KCO0122,GTD0116
KKS0119,GTD0116
DJB0159,SBK0161
MGS0974,AOB0019
BIS0247,SMW0084
KBL0260,PDW0259
LCB0664,DCC0160
BJH0354,DCC0160
LLV0602,JBD0616
HSG0818,AQD0820
SGG0787,AQD0820
LJT0817,AQD0820
FSC0601,BAM0611
CSH0626,BAM0611
AIM0627,BAM0611
TRK0914,CIM0926
HVB0037,ARL0034
TDS0984,YCE0983
CWR0502,SES0477
KRL0501,SES0477
OMS0101,JER0404
NIH0969,HBO0413
AMW0392,CBG0398
AMR0400,CBG0398
DBW0483,BJH0354
CAH0936,VEB0935
JCG0316,KCS0173
HKI0171,KCS0173
CJF0802,YEV0793
KRV0372,JAV0361
JRS0362,JAV0361
OYM0026,CRO0027
AOS0987,CRO0027
JCR0921,JLW0053
NCK0421,HRB0351
AQD0820,BWH0813
JLW0053,CWR0502
SVS0871,HDD0789
WVB0539,HDD0789
PGO0433,HDD0789
SER0165,HDD0789
JNA0559,JNJ0556
KSH0569,JNJ0556
CIM0926,IYB0918
XAA0104,ZJS0269
CQW0652,ZJS0269
ADF0397,AMR0400
CCC0393,AMR0400
AIS0405,AMR0400
MDM0625,CAA0612
RDT0424,HRB0351
BBS0422,HRB0351
BDV0168,AMR0318
BER0314,AMR0318
PKB0281,CEJ0109
EMW0105,CEJ0109
NMS0280,CEJ0109
KPC0073,PGC0066
TMA0069,PGC0066
AKK0329,KAL0395
NNS0059,SRS0231
BBH0810,AMD0077
MPM0220,MSH0040
CBB0365,LBC0356
JJM0203,QNF0205
RHO0732,DPM0423
AIP0982,WKF0012
BCB0679,TSR0676
JCC0225,JTM0223
BBG0325,JMB0308
GAF0570,IUB0565
SBK0161,HTH0007
JJB0700,HTH0007
RZC0746,FBW0747
DSB0731,FBW0747
DSB0731,GZC0735
CSH0626,JAD0609
RCC0617,JAD0609
MHG0733,MIC0726
BLL0929,HLM0933
BBS0422,HBO0413
HCV0478,BJH0354
BRM0995,LAF0991
RHL0992,LAF0991
LBC0356,BKW0374
KWC0004,PBP0002
HCS0003,PBP0002
BTW0005,PBP0002
TRK0914,PBP0002
KJA0152,VSS0154
VMJ0147,VSS0154
FGW0853,ATE0869
OCS0865,ATE0869
FAW0032,JMC0925
ZJE0857,BMS0877
FKK0055,JLW0053
BXJ0010,AMM0014
RGN0408,MES0407
JJB0127,TJD0996
JCG0316,MSZ0310
WGR0833,MSZ0310
SIJ0661,KNG0672
BLS0678,KNG0672
KNB0022,SGM0021
FRB0023,SGM0021
PKB0429,CNE0352
GMF0738,MAD0753
CAA0612,HKR0628
HAH0248,HAD0246
ONW0083,WPR0368
LJT0817,LCC0819
XAA0104,KAT0270
KRG0158,SBK0161
HPH0075,TEB0251
MHG0244,TEB0251
ARA0252,TEB0251
HAD0246,TEB0251
ECR0822,CHM0821
ABM0845,CHM0821
LCB0664,BBS0039
CNE0352,PID0426
HIA0414,NDM0417
DIW0118,RDM0115
IIA0092,RMS0266
CKH0144,TEM0977
HJA0018,TEM0977
MLD0755,DSB0731
SDO0170,EMS0317
VTT0385,KDS0349
NAF0033,CEB0210
BHC0665,ETR0177
HAH0760,FOB0756
ELT0769,FOB0756
RTO0313,PEV0323
LJT0817,BBH0810
AQD0820,BBH0810
JFC0757,BBH0810
GOK0238,BYP0070
ALH0402,AIP0394
TTD1000,EIP0997
HCS0003,HTH0007
JOM0750,DGW0752
FBA0348,IBB0359
KPR0497,KRL0501
DBW0483,KRL0501
DGN0480,KRL0501
ARL0034,HVB0037
TAP0551,SEJ0677
AAE0190,SAT0194
NWK0215,HVB0037
PSF0133,JCR0172
LTS0860,NSS0876
KKW0879,NSS0876
WXH0872,NSS0876
AJD0074,DTT0076
MIL0255,ABC0253
BEH0615,ABC0253
NRD0548,HRW0550
BDV0168,HRW0550
ABC0174,WBC0315
HPH0075,SMW0084
BIS0247,NJB0243
ONW0083,NJB0243
GLR0975,BXJ0010
BIS0247,TEB0251
DVM0265,IAT0263
DBB0384,JAM0382
MSH0040,MSO0222
JGT0221,MSO0222
KPR0497,MSO0222
DLM0051,KWC0004
ZKS0899,NAB0903
RDT0424,BBS0422
DRR0242,BNG0237
NAH0503,DBW0483
CCR0863,GRM0868
JLW0053,NGC0058
SJW0451,HAD0246
FAW0032,JDC0030
JBM0350,SGG0787
TOR0193,QSV0778
RAG0275,EHR0096
BWP0202,QNF0205
MKS0204,QNF0205
MSZ0310,JCR0172
QPM0727,GCC0744
FBW0747,GCC0744
CTA0020,GLR0975
DRR0242,NKP0236
MNS0224,UIR0043
NHE0919,IYB0918
BAH0875,RJM0381
KKS0119,GTD0116
TQS0212,UFK0208
MSG0839,MHG0733
FSC0601,CAB0614
LEM0605,CAB0614
DGW0752,FBW0747
MIC0726,FBW0747
JRS0362,SAK0375
CBB0365,SAK0375
BKW0374,SAK0375
JAV0361,SAK0375
BJH0354,NAH0503
GQP0743,QRM0739
SOF0808,HSG0818
RNL0695,ESR0693
SLT0907,IBP0883
ZKS0899,IBP0883
SDO0170,IDO0176
BBG0325,IDO0176
JGM0934,MSS0001
HCS0003,MSS0001
DVW0103,OMS0101
CMB0912,SBH0537
IUB0565,SBH0537
BSB0990,SBH0537
RGG0064,SBH0537
UFK0208,RNP0211
BAL0044,MPM0220
BAH0875,MAH0864
KPP0452,MAH0864
GQF0659,NAF0033
CPG0322,PEV0323
LOF0311,PEV0323
MBJ0312,PEV0323
HVF0067,PGC0066
KPC0073,PGC0066
WSR0241,PGC0066
ABN0239,PGC0066
DMG0358,JAV0361
CIM0271,JAV0361
BAM0636,KNW0644
PMC0328,CCH0182
AGB0186,CCH0182
TMA0069,BNG0237
KDS0349,WTF0387
RZC0746,LOM0086
RHL0992,COF0120
ECL0930,AJR0932
DHM0937,AJR0932
WVB0539,TVS0050
SBH0537,TVS0050
KMW0545,NRD0548
CWR0502,OLF0504
DGN0480,OLF0504
BJH0354,OLF0504
DIB0285,IUY0279
ESH0283,IUY0279
JRS0362,WPR0368
RKD0604,TEB0251
LPC0492,OLF0504
JIM0095,RSM0277
CIM0271,RSM0277
CAM0102,RSM0277
EMW0105,HAC0282
HDL0748,NKP0236
CCL0068,NKP0236
DIW0118,GTD0116
RHL0992,GTD0116
KCO0122,GTD0116
PGC0066,WSR0241
HSG0818,BWH0813
AMV0036,ARL0034
BTW0005,GTD0116
DIW0118,GTD0116
BRM0995,GTD0116
LAF0991,GTD0116
JOM0750,GCC0744
BRS0734,GCC0744
BJH0354,OLF0504
CKB0482,OLF0504
FGW0853,OLF0504
DDA0476,OLF0504
AMR0400,IKR0401
CNM0800,OCB0805
AJN0607,AIM0627
HMM0108,CEJ0109
ZMC0284,CEJ0109
BMM0112,CEJ0109
JCV0245,CSB0080
RHP0484,SBN0495
VSA0230,UCS0227
BTL0226,UCS0227
NRD0548,WTF0387
GJT0386,WTF0387
GCL0016,HOB0994
COF0120,HOB0994
HJA0018,SDF0017
AJH0175,IDO0176
EHD0584,IDO0176
JCR0172,IDO0176
BMC0547,TAP0551
GCC0744,AIP0982
AKC0924,JCR0921
HDH0928,JCR0921
HDD0789,ZDW0859
NSS0876,ZDW0859
OJK0233,DZC0228
SOG0411,NBC0412
IHK0841,ADD0846
KQC0708,CTR0697
NMC0486,DGN0480
OLF0504,DGN0480
HCV0478,DGN0480
NDM0417,EGD0409
NMC0486,LPC0492
RZC0746,BRS0734
WBC0315,HKI0171
SLB0049,TVS0050
MAD0753,GMF0738
OLB0749,JPW0741
RFP0380,WTF0387
CEJ0109,EMW0105
CRD0624,GBM0603
TET0621,GBM0603
BWP0202,MKS0204
NCH0179,AGB0186
ETR0428,PKB0429
AMM0014,HCS0003
OLF0504,XHW0498
DIC0988,KVT0028
MHG0244,SMW0084
CSH0626,TET0621
LHB0606,TET0621
AAS0442,TET0621
MIC0726,GQP0743
CQH0730,GQP0743
MHG0733,GQP0743
HRL0540,OSH0655
OSH0655,KMS0657
HGG0240,KPC0073
VIA0063,KPC0073
BTN0061,RVC0232
ENL0100,KAT0270
BMC0547,ANP0555
KJM0887,EJW0884
IKR0401,HKR0628
RTO0313,AKW0167
NAF0326,AKW0167
YWW0660,HWH0646
RNL0695,NGO0690
CHG0146,NGO0690
WTR0563,JFC0557
RAH0440,RAS0432
WDD0366,KJP0371
CTR0697,KNG0672
DIB0081,ONW0083
RHO0732,EZH0736
FHO0630,CSH0626
DFR0218,EIS0041
MNS0224,EIS0041
JCC0225,EIS0041
CCA0046,EIS0041
LDB0090,HCM0267
WKF0012,MAS0025
MBG0438,IJM0444
KKC0683,SCF0608
LCB0664,MAW0166
AIP0394,FSB0399
BTW0005,HTH0007
MKG0711,SSR0278
CJV0286,SSR0278
JMD0520,ASS0517
ANP0555,GCR0554
HOB0994,COF0120
LIM0674,ESJ0670
TOR0193,HSB0196
CSP0197,HSB0196
AAE0190,HSB0196
BTR0403,AMW0392
CCC0393,AMW0392
PIS0522,BRB0355
BDV0168,WBC0315
CBG0398,BTR0403
AAF0791,SSH0799
CEB0210,AMV0036
ASS0206,AMV0036
MCS0035,AMV0036
LBF0214,TQS0212
DAL0673,NCO0666
ESJ0670,NCO0666
JPA0667,NCO0666
AJP0723,NCO0666
DVM0265,RMS0266
HKI0171,VSS0154
NKH0979,LMF0980
FRB0023,LMF0980
KNB0022,LMF0980
OLB0749,MIC0726
AKW0167,BDV0168
JTM0223,FAW0032
KNB0022,LMF0980
AJH0175,CPG0322
AJR0319,MAW0166
CPG0322,MAW0166
SSG0250,HAD0246
OCB0805,SMY0792
CUD0795,HKR0628
VIA0063,NKP0236
DRR0242,NKP0236
KPC0073,NKP0236
BRS0734,PRM0740
KPR0497,RHP0484
MHG0733,GMF0738
HKI0171,GMF0738
RGH0728,GZC0735
WVB0539,JJH0613
MCS0035,CTA0020
TUC0632,AGB0643
GRC0145,CHG0146
ABC0253,DBG0261
HSG0818,DBG0261
RJB0088,DBG0261
FHO0630,AIM0627
PMJ0564,FDE0117
GTD0116,FDE0117
RDM0115,FDE0117
EMS0317,MCF0327
VSA0230,UCS0227
SMY0792,TLM0797
SBQ0786,TLM0797
LIM0674,BCB0679
TSG0906,WNB0908
IDO0176,BER0314
BBG0325,BER0314
BTW0005,MSS0001
WLV0566,IUB0565
RRC0553,NRD0548
CRK0916,BMG0917
BTW0005,TVS0006
BAM0611,MIB0904
TEM0977,MIB0904
BRM0995,HAV0121
IEB0153,VSS0154
NKP0236,PGC0066
BEH0615,RCC0617
EMW0105,BLB0114
OKC0107,BLB0114
BCM0653,CGB0637
PMC0328,OQH0183
SJC0333,OQH0183
CCR0863,IJW0851
CLF0852,IJW0851
FQA0854,IJW0851
QOS0878,IJW0851
EMW0772,AIS0405
USH0199,CJK0200
YDN0198,CJK0200
MDM0625,BAM0611
WVB0539,BAM0611
ANP0555,HRW0550
ROB0272,SGS0268
EHR0096,SGS0268
WKD0013,AOS0987
TEM0977,GLR0975
UJC0737,PRM0740
MAD0753,PRM0740
PPF0435,CKB0427
MBG0438,CKB0427
IKR0401,ADF0397
FSB0399,ADF0397
RAG0275,SGS0268
UFK0208,LBF0214
SVS0871,IJW0851
ZDW0859,IJW0851
CAM0102,KAT0270
BRS0734,JIG0128
MCD0125,JIG0128
TJD0996,JIG0128
KAC0124,JIG0128
QOS0878,OCS0865
SPA0141,AHC0142
RAS0432,PKB0429
BJM0111,RHY0079
KKW0879,JCW0858
CCW0031,LBF0214
TQS0212,LBF0214
JSA0775,RIH0777
KCS0173,AMM0014
DLF0377,RJM0381
RNF0765,WKD0013
HCS0003,WKD0013
WKF0012,WKD0013
AOS0987,WKD0013
SKG0759,WAB0143
HTH0007,HIW0536
KJG0910,CNB0900
DCC0160,DJB0159
SBK0161,DJB0159
RKF0164,DJB0159
MTB0620,LLV0602
ATP0662,BSB0990
BRS0734,MAD0753
SBQ0786,SLB0049
LFS0071,BNG0237
BBG0325,MAW0166
PBP0002,MSS0001
KSP0966,HXL0968
KDS0349,SIJ0661
BJH0354,OBH0499
ROB0272,GKO0078
BRB0355,ETR0177
HLM0933,IRM0931
HCW0419,NDM0417
BSH0445,NDM0417
HAC0282,SDB0106
BCM0653,CQW0652
HVB0037,NWK0215
FDE0117,DIW0118
AKW0167,MCF0327
CMS0454,ZFM0468
AAV0450,ZFM0468
KPP0452,ZFM0468
LCB0664,JOM0750
JRG0207,HVB0037
KKS0119,RDM0115
DIW0118,RDM0115
GTD0116,RDM0115
MKW0441,YEV0793
ELH0960,SBD0913
MLM0950,SBD0913
NKH0807,AQD0820
SOF0808,AQD0820
KCB0815,AQD0820
DFR0218,ACC0042
JCC0225,ACC0042
KCF0045,ACC0042
KQC0708,JJB0700
CLH0703,JJB0700
KMB0922,JJB0700
BAJ0654,NCH0179
AKK0329,NCH0179
DFH0188,NCH0179
GNS0178,NCH0179
ABC0174,MSZ0310
AMM0014,KVT0028
HIW0536,HRW0550
NGO0690,DJS0682
WIF0691,DJS0682
MKS0204,WBC0192
AOS0987,CRO0027
BMC0547,PTH0552
PMJ0564,JNJ0556
HDS0367,AJF0370
AMR0318,ABC0174
IDO0176,ABC0174
LAM0911,RAW0915
CPG0322,MAW0166
PTH0552,MAW0166
WBC0315,MAW0166
NWK0215,SJO0209
JCW0858,RLG0856
ANT0430,MKW0441
CJC0494,LPC0492
BMM0112,OKC0107
HWW0436,MKW0441
KJW0416,HRB0351
FAW0032,JCC0225
RSM0277,JIM0095
DVW0103,JIM0095
HCS0003,WKD0013
ATE0869,MKP0861
ESJ0670,AIH0675
KWC0004,HTH0007
KRG0158,HTH0007
DCC0160,HTH0007
HFB0347,LAP0338
SJO0209,NWK0215
KCO0122,TLK0993
CCC0393,JBM0350
FSB0399,JBM0350
AMW0392,JBM0350
LJJ0905,MIB0904
BKW0374,SAK0375
JAV0361,SAK0375
JAD0609,GBM0603
LCD0622,GBM0603
CGA0629,GBM0603
THR0873,ZJE0857
JCW0858,HDD0789
WDO0870,HDD0789
SVS0871,HDD0789
BAH0875,HDD0789
CJF0802,SMY0792
JIG0128,KAC0124
TDJ0998,KAC0124
RVC0232,VSA0230
UJC0737,AQD0820
COM0321,MCF0327
MFV0897,KWC0004
DLM0051,KWC0004
ADF0397,KAL0395
VCC0396,KAL0395
HKI0171,COM0321
KCS0173,MAW0166
DRR0162,RKF0164
HAV0121,GTD0116
EWH0191,YDN0198
GCC0744,MHG0733
KAT0489,BEH0615
LDB0090,RMS0266
NMF0780,ELT0769
LMF0980,KNB0022
SDO0170,LHL0309
HCL0113,RHY0079
MKP0861,OCS0865
FLM0213,AMV0036
SJO0209,AMV0036
TQS0212,AMV0036
JRG0207,AMV0036
IEB0153,KJA0152
MTB0620,CGA0629
KJP0371,KRV0372
OLW0689,WIF0691
CCH0685,WIF0691
ESJ0670,WIF0691
MIC0726,GZC0735
CQH0730,PRM0740
RGH0728,PRM0740
GCL0016,BXJ0010
DIC0988,LNS0989
SRS0231,BTN0061
HDD0789,ZDW0859
THD0448,ORB0473
RAM0447,ORB0473
BSS0463,ORB0473
CCW0031,ASS0206
NKH0807,LJT0817
SDB0106,IUY0279
CSP0197,AAE0190
BSB0990,AAE0190
HSB0196,AAE0190
KRL0501,IRT0491
MTB0620,GBM0603
RHP0484,LPC0492
DTT0076,LPC0492
VMJ0147,TVS0006
HRW0550,BMC0547
AMV0036,JRG0207
SAB0781,BHC0665
NMF0780,SAB0781
KPR0497,DBW0483
LPC0492,DBW0483
DDA0476,DBW0483
RJB0088,PES0085
VAA0087,PES0085
MIL0255,PES0085
DBG0261,PES0085
SAK0375,JAV0361
CJF0802,SBQ0786
CIG0052,SBQ0786
ATE0869,IJW0851
JIM0095,CIM0271
BKW0374,JLM0364
WPR0368,JLM0364
SAK0375,JLM0364
GMF0738,JPW0741
GRM0868,WXH0872
BJH0811,ACV0812
HSG0818,ACV0812
WNB0908,JZD0888
TLM0797,CJF0802
KBS0874,RAS0432
RAS0432,BSA0431
PGO0433,BSA0431
AMH0794,MHA0798
SMY0792,MHA0798
ALH0402,AMR0400
AIP0394,AMR0400
SGM0021,KNB0022
IJW0851,RUM0880
SXM0895,MJS0890
JZD0888,MJS0890
LUR0896,MJS0890
RCP0785,RIH0777
MTB0620,FHO0630
HVB0037,UFK0208
DTT0076,CNE0352
BDI0533,NWT0098
XAA0104,CAM0102
FBW0747,EZH0736
MHG0733,EZH0736
HDL0748,EZH0736
RHP0484,MMB0488
BDB0453,ORB0473
OQH0183,ANP0555
KMW0545,ANP0555
TCD0009,FUM0015
JBM0350,AIP0394
CWR0502,OBH0499
BEC0505,OBH0499
KKS0119,AHC0142
JCR0289,SMH0291
CAB0614,AIM0627
HDL0748,JPW0741
FBW0747,JPW0741
ARL0034,TQS0212
RHC0335,NCH0179
AAE0190,KBB0189
EWH0191,KBB0189
TSR0676,RNP0211
SAH0599,JOM0750
MSD0939,SVL0940
MKS0204,WBC0192
MKS0204,WBC0192
HVB0037,WBC0192
ELH0960,NIH0969
BRB0355,ETR0177
HVF0067,ETR0177
BHC0665,ETR0177
SPA0141,CKH0144
PAD0773,JFC0757
CRO0027,OYM0026
AOS0987,OYM0026
WKD0013,OYM0026
RLG0856,RUM0880
CAM0681,KKC0683
NGC0058,UCS0227
NWT0098,CIM0271
RHY0079,HGN0287
SGB0140,SCP0130
EHB0420,RDT0424
MBJ0312,KCS0173
MSZ0310,KCS0173
LOF0311,KCS0173
IDO0176,AJR0319
IIW0249,HAH0248
HPH0075,HAH0248
JPW0741,JOM0750
RUM0880,CCR0863
NCK0295,APG0307
NRF0137,APG0307
BRM0995,GTD0116
DBG0261,DTT0076
DMK0257,DTT0076
ECL0930,HLM0933
NMS0280,EMW0105
BAL0044,QNP0216
RGH0728,PRM0740
JNJ0556,WLV0566
PMJ0564,WLV0566
GAF0570,WLV0566
CMM0487,CBG0490
SES0477,NMC0486
BHC0665,HAC0282
WIQ0567,CEL0561
BRS0734,XLB0710
RTO0313,AJR0319
FHO0630,BAM0611
JGM0934,GKO0078
SJF0094,TEM0093
DVM0265,TEM0093
SBN0866,BMS0877
FTM0406,HCW0419
KQS0415,HCW0419
DMG0358,FBA0348
WAS0254,VAA0087
DPS0262,VAA0087
ZSK0258,VAA0087
AGB0643,CGB0637
HRL0540,CGB0637
BCM0653,CGB0637
MPT0376,NGO0690
FDE0117,BTW0005
DIW0118,BTW0005
WRM0963,AVM0947
BBS0422,SOG0411
AJH0175,PEV0323
MKS0204,AIS0405
MDM0625,AJN0607
RKD0604,HKR0628
TET0621,HKR0628
XBN0229,AKR0057
CCM0467,AMH0464
WGR0833,HCW0419
IUB0565,JFC0557
VCY0751,KES0729
RZC0746,KES0729
AOS0987,WKD0013
CNE0352,AMD0077
DOP0562,JNJ0556
KAT0489,MAD0496
SGS0268,RAG0275
TSM0927,CIM0926
JMC0925,CIM0926
FIR0920,CIM0926
MBJ0312,JCG0316
SSJ0784,JAV0361
KJP0371,JAV0361
AAE0190,KBB0189
BJH0354,CMM0487
DDA0476,CMM0487
CAN0842,AJC0840
MSO0222,KCF0045
VCC0396,KAL0395
IKR0401,KAL0395
FSB0399,KAL0395
BSA0431,CKB0427
ARB0881,SXM0895
XHG0902,SXM0895
OJK0233,MKS0204
RAS0432,ANT0430
FLM0213,AKW0167
IUB0565,JNJ0556
CBG0398,ALH0402
NCK0421,KVS0425
NGO0690,IDO0176
WBC0315,IDO0176
ABC0174,IDO0176
BSB0990,TVS0050
SBQ0786,TVS0050
CMB0912,TVS0050
MMB0488,NAH0503
CIM0926,TSM0927
HTH0007,KWC0004
PBP0002,KWC0004
TVS0050,KWC0004
SED0886,FFC0891
DMK0257,ZSK0258
CNB0900,EJW0884
BXJ0010,CTA0020
IYB0918,ADF0397
HDS0367,BKW0374
OJK0233,DBS0235
MCF0327,AJR0319
YCE0983,JOL0024
OMS0101,ROB0272
CMB0912,KRL0062
JNA0559,WTR0563
WLV0566,WTR0563
HDS0367,AJF0370
MMG0943,RRA0938
BAH0875,RLG0856
QPM0727,RZC0746
BWP0202,WBC0192
DTT0076,QNP0216
CSC0217,QNP0216
GMF0738,GCC0744
FBW0747,GCC0744
LAM0911,IYB0918
DPS0262,AHM0410
DPM0423,AHM0410
ACC0042,BBS0039
EIS0041,BBS0039
RHP0484,NAH0503
BTN0061,OJK0233
KES0729,DSB0731
CJF0802,NAB0801
AMD0077,SJF0094
MHG0733,RHO0732
JOM0750,RHO0732
WKF0012,HCS0003
TLM0797,AMH0794
JTS0389,CAB0388
ATP0662,QJR0688
CCH0685,QJR0688
JHP0583,WJD0576
MDH0580,WJD0576
NCK0421,SOG0411
AHC0142,WAB0143
SPA0141,WAB0143
UJC0737,BRS0734
BIH0745,BRS0734
QPM0727,BRS0734
IMG0320,MBJ0312
PGC0066,ABN0239
RKD0604,CGA0629
LCD0622,CGA0629
AOB0019,MDM0976
GLR0975,MDM0976
KAT0270,EHR0096
ATF0274,EHR0096
DIC0988,DLH0029
HKF0831,ECR0822
CRK0916,JCR0921
WKF0012,WKD0013
AMM0014,WKD0013
OYM0026,WKD0013
BLL0929,DHM0937
CQH0730,GCC0744
CSC0217,MPM0220
SER0165,DCC0160
LCD0622,MDM0625
BJW0619,MDM0625
NAF0033,JRG0207
JAD0609,CGA0629
DHM0937,CMB0912
NMS0280,OKC0107
DIB0285,OKC0107
ATP0662,RNL0695
USH0199,CJK0200
YDN0198,CJK0200
NCO0666,IBM0671
TSR0676,IBM0671
EMS0317,MBJ0312
BTN0061,JLW0053
HCS0003,TCD0009
WKD0013,TCD0009
VTT0385,RJM0381
SJO0209,FLM0213
DIW0118,SNS0129
MAD0753,MIC0726
CCH0685,SAC0687
AAE0190,HSB0196
ARL0034,NAF0033
MCS0035,NAF0033
FHS0837,ALC0788
AIM0627,BEH0615
JIM0095,NWT0098
EWH0191,YDN0198
DGN0480,RBB0485
HCV0478,KAT0489
PDW0259,JMH0543
AAL0706,GRM0868
AKR0057,JLW0053
BLL0929,HLM0933
LTS0860,ZDW0859
HKI0171,JDB0169
RAS0432,VSS0154
IJM0444,CKB0427
HRL0540,HDL0748
JCR0770,AKH0758
WLV0566,JNJ0556
AJR0319,KJG0910
SLT0907,KJG0910
KJM0887,KJG0910
ARB0881,KJG0910
ACC0042,JML0909
MKP0861,WXH0872
GCL0016,TEM0977
HDL0748,CQH0730
TDS0984,JOL0024
ESH0135,JCR0289
MFV0897,NAB0903
HPM0986,TDS0984
MAS0025,TDS0984
JCC0225,BAL0044
MSH0040,BAL0044
BBS0039,BAL0044
MNS0224,BAL0044
NGC0058,ENC0234
XBN0229,ENC0234
ZJS0269,ENC0234
KSH0569,SCF0608
MTB0620,SCF0608
LLV0602,SCF0608
HIA0414,KJW0416
KBL0260,ABC0253
NBH0256,ABC0253
SOB0360,JLM0364
MCS0035,UFK0208
AMR0318,COM0321
FSC0601,CGA0629
SGG0787,TVS0050
MSS0001,TVS0006
GRC0145,TVS0006
KWC0004,TVS0006
VMJ0147,TVS0006
DVM0265,IIA0092
MDM0976,TEM0977
BXJ0010,TEM0977
CTR0697,IBB0696
IMG0320,DLS0383
CCC0393,JER0404
MIB0904,ZDW0859
OKB0439,CNE0352
BVC0790,CJF0802
MHA0798,CJF0802
DDA0476,IRT0491
CSP0197,AAE0190
AOS0987,OYM0026
AMR0400,AIP0394
SAC0687,IAR0694
CUD0795,AAF0791
WSR0241,PGC0066
DRR0242,PGC0066
MSZ0310,JDB0169
LOF0311,JDB0169
SSR0278,HCL0113
KKW0879,GRM0868
JCW0858,GRM0868
SVS0871,GRM0868
RLG0856,GRM0868
OKC0107,SDB0106
PES0085,DTT0076
HRB0351,DTT0076
KBL0260,DTT0076
SCB0534,ALD0529
ASL0378,DBB0384
RTO0313,MCF0327
RNL0695,SAC0687
MDH0686,SAC0687
CCH0685,SAC0687
BEH0615,LCD0622
HAH0248,CSB0080
DKB0631,KLM0639
AGB0643,KLM0639
BAJ0654,JOL0024
XWD0923,TSM0927
MKW0441,ETR0428
TVS0006,PBP0002
HTH0007,PBP0002
MIB0904,BVC0790
PTH0552,DCC0160
KRG0158,DCC0160
HDD0789,DCC0160
TJD0996,CKB0482
MSZ0310,EMS0317
EFS0882,CLD0894
NAB0903,CLD0894
JLM0364,KSP0357
SAK0375,KSP0357
CBB0365,KSP0357
TLH0648,KSP0357
TVS0006,LRR0148
EIM0156,LRR0148
SAT0194,HSB0196
VIA0063,DRR0242
JJH0613,LEM0605
KDT0346,HCC0344
AMR0318,JCR0172
IMG0320,JCR0172
AKH0758,TRK0914
LBF0214,MCS0035
JBD0616,CSH0626
LPC0492,RBB0485
WBC0315,MSZ0310
KCF0045,UIR0043
DFR0218,UIR0043
CCA0046,MSH0040
EWH0191,RNP0211
JOL0024,HPM0986
HTH0007,KBP0008
DDA0476,NAH0503
KJJ0293,BJP0134
JMC0925,TRK0914
LAM0911,TRK0914
TSM0927,TRK0914
XWD0923,TRK0914
NMS0280,HGN0287
HPH0075,DTT0076
KBL0260,DTT0076
VAA0087,DTT0076
NBH0256,DTT0076
TQS0212,CEB0210
AMM0014,DIC0988
LNS0989,DIC0988
KNG0672,SIJ0661
GCC0945,SIJ0661
LPC0492,HCV0478
BAL0044,MPM0220
AMD0077,RMS0266
JGM0934,IRM0931
JAM0382,JTS0389
BIS0247,ARA0252
HPH0075,ARA0252
CCH0685,WIF0691
ASS0206,HVB0037
ARL0034,HVB0037
OYM0026,CRO0027
DMK0257,ABC0253
FBA0348,CBB0365
KSP0357,CBB0365
SBN0866,IJW0851
LTS0860,IJW0851
MAH0864,IJW0851
KKW0879,IJW0851
THR0873,IJW0851
TVS0006,KBP0008
KJS0618,GBM0603
KKS0119,SPA0141
RDM0150,MAH0149
JDC0030,FUM0015
BTL0226,CIG0052
KBC0054,CIG0052
DOL0332,NOB0181
CAB0614,AIM0627
JJH0613,AIM0627
JMC0925,AIM0627
HPM0986,AIP0982
HDD0789,CCM0855
BJM0111,EMW0105
IUY0279,EMW0105
HSG0818,IWM0816
RSM0277,MOH0273
